radius_bin,r_center,mean_intensity,pixel_count,condition,image_num,particle_density,n_particles
0,0.01,,0,A,10,0.0,0
1,0.03,,0,A,10,0.0,0
2,0.05,,0,A,10,0.0,0
3,0.07,,0,A,10,0.0,0
4,0.09,115.92929292929293,594,A,10,0.0,0
5,0.11,114.7515923566879,1413,A,10,353.8570417551309,2
6,0.13,112.74106749007498,2267,A,10,0.0,0
7,0.15000000000000002,119.99205823957644,3022,A,10,496.36002647253474,6
8,0.16999999999999998,109.89281507656067,4245,A,10,117.78563015312133,2
9,0.19,104.62840261658577,4739,A,10,158.26123654779488,3
10,0.21000000000000002,103.7138878574081,5386,A,10,232.08317861121427,5
11,0.22999999999999998,109.01861042183623,6448,A,10,232.6302729528536,6
12,0.25,117.11922569291686,6819,A,10,146.64906877841327,4
13,0.27,114.30271576851983,7033,A,10,355.46708374804496,10
14,0.29000000000000004,113.04230550823395,7044,A,10,212.94718909710392,6
15,0.31,116.46589830508475,7375,A,10,305.08474576271186,9
16,0.33,112.75794621026895,8180,A,10,213.93643031784842,7
17,0.35,114.3,8750,A,10,342.8571428571429,12
18,0.37,114.21966123499142,9328,A,10,348.41337907375646,13
19,0.39,112.82002326032176,10318,A,10,460.3605349874007,19
20,0.41000000000000003,109.09571900974171,11189,A,10,357.493967289302,16
21,0.43,111.240756302521,11900,A,10,399.15966386554624,19
22,0.45,115.12298718370029,12172,A,10,390.23989484061786,19
23,0.47,118.21884350990699,12365,A,10,404.36716538617065,20
24,0.49,119.96190402596399,12941,A,10,579.5533575457847,30
25,0.51,119.3319207010487,13922,A,10,377.1009912368913,21
26,0.53,119.58558139534884,15050,A,10,498.3388704318937,30
27,0.55,118.84745762711864,16048,A,10,405.03489531405785,26
28,0.5700000000000001,119.85835778882434,16697,A,10,404.26423908486555,27
29,0.59,121.37550996619653,17158,A,10,509.9661965264017,35
30,0.61,120.26675360018143,17638,A,10,396.8703934686472,28
31,0.63,120.45439021703206,18154,A,10,385.5899526275201,28
32,0.65,119.15625,18688,A,10,454.83732876712327,34
33,0.67,118.7045501874219,19208,A,10,455.5393586005831,35
34,0.69,117.19091878714002,19689,A,10,393.620803494337,31
35,0.71,116.95346432264736,20307,A,10,393.9528241493081,32
36,0.73,116.28780943484352,21410,A,10,408.6875291919664,35
37,0.75,115.96557413600893,22425,A,10,546.2653288740245,49
38,0.77,113.85231739449699,23151,A,10,388.7521057405728,36
39,0.79,115.19166075378772,23959,A,10,396.5107057890563,38
40,0.81,121.68062002987124,24773,A,10,322.9322245993622,32
41,0.83,124.46525407102217,25485,A,10,333.5295271728468,34
42,0.85,125.12614687853824,25613,A,10,409.94807324405576,42
43,0.87,121.75701161520094,24709,A,10,303.53312558177186,30
44,0.89,117.57139870374242,23915,A,10,376.33284549445955,36
45,0.91,115.47526306856754,23568,A,10,265.1900882552614,25
46,0.9299999999999999,113.50752173913044,23000,A,10,369.5652173913044,34
47,0.95,113.94396284829722,22610,A,10,320.65457762052193,29
48,0.97,114.09012054623905,22481,A,10,411.4585650104533,37
49,0.99,113.72082004959263,22584,A,10,442.79135671271695,40
0,0.01,117.84391080617496,583,A,11,428.81646655231566,1
1,0.03,115.04810996563575,1746,A,11,0.0,0
2,0.05,113.49505288297509,2931,A,11,341.180484476288,4
3,0.07,114.89478835331539,4087,A,11,183.5086860778077,3
4,0.09,121.52451539338655,5262,A,11,427.594070695553,9
5,0.11,124.93250388802488,6430,A,11,233.28149300155522,6
6,0.13,128.51866016088618,7583,A,11,263.7478570486615,8
7,0.15000000000000002,129.22266560255386,8771,A,11,427.54531980389925,15
8,0.16999999999999998,129.49481630598893,9935,A,11,352.2898842476095,14
9,0.19,128.17433261183263,11088,A,11,496.0317460317461,22
10,0.21000000000000002,129.47888355439824,12289,A,11,447.5547237366751,22
11,0.22999999999999998,128.23975257117306,13418,A,11,335.3703979728723,18
12,0.25,130.20038364047406,14597,A,11,445.29697883126676,26
13,0.27,130.1324721377913,15792,A,11,411.60081053698076,26
14,0.29000000000000004,131.72156677678151,16952,A,11,442.4256724870222,30
15,0.31,132.6716772589113,18095,A,11,525.0069079856314,38
16,0.33,131.38172210133663,19302,A,11,453.3208993886644,35
17,0.35,130.99921653119185,20422,A,11,538.634805601802,44
18,0.37,130.95571785153,21634,A,11,462.23537025053156,40
19,0.39,132.53992712586154,22779,A,11,493.8759383642829,45
20,0.41000000000000003,131.7771698270821,23942,A,11,449.0017542394119,43
21,0.43,130.7973042821359,25151,A,11,437.3583555325832,44
22,0.45,132.556743389766,26285,A,11,437.51188891002477,46
23,0.47,132.64793147439403,27435,A,11,437.3974849644615,48
24,0.49,133.29311367840563,28651,A,11,462.4620432096611,53
25,0.51,131.84610476830088,29780,A,11,411.3498992612492,49
26,0.53,132.54747142026739,30966,A,11,532.842472389072,66
27,0.55,131.26533088578452,32141,A,11,381.1331321365235,49
28,0.5700000000000001,131.76271542664986,33306,A,11,465.3816129225966,62
29,0.59,131.65492426440719,34462,A,11,464.27949625674654,64
30,0.61,131.5784277981883,35657,A,11,378.60728608688333,54
31,0.63,131.516484113826,36793,A,11,434.8653276438453,64
32,0.65,130.35736281089618,37995,A,11,361.88972233188576,55
33,0.67,129.36273908151784,39108,A,11,409.12345300194335,64
34,0.69,129.00449120369223,40301,A,11,378.4025210292549,61
35,0.71,128.7998795761079,41520,A,11,385.35645472061657,64
36,0.73,125.55149525038114,42635,A,11,392.8697079863962,67
37,0.75,124.67307341124909,43808,A,11,336.6964937910884,59
38,0.77,122.62255141473815,45026,A,11,372.0072846799627,67
39,0.79,121.00621979498516,46143,A,11,297.9866935396485,55
40,0.81,119.96464795875244,47324,A,11,258.8538585073113,49
41,0.83,121.60531634083972,48492,A,11,288.70741565619073,56
42,0.85,125.20705981907199,49633,A,11,277.0334253420104,55
43,0.87,129.01688224091413,50408,A,11,233.09792096492623,47
44,0.89,129.11479430045242,47302,A,11,243.1186841993996,46
45,0.91,131.20069267643754,43599,A,11,252.29936466432716,44
46,0.9299999999999999,131.3702002572111,38101,A,11,275.58331802314905,42
47,0.95,131.39306795382512,34391,A,11,305.3124363932424,42
48,0.97,128.73016519114006,29481,A,11,262.8811777076761,31
49,0.99,126.16236521468333,25689,A,11,321.1491299778115,33
0,0.01,118.29246935201401,571,A,12,0.0,0
1,0.03,121.47859237536657,1705,A,12,293.2551319648094,2
2,0.05,121.35829817158931,2844,A,12,439.521800281294,5
3,0.07,120.41545042778057,3974,A,12,314.54453950679414,5
4,0.09,119.47998437805116,5121,A,12,244.0929505955868,5
5,0.11,121.77772451262385,6258,A,12,399.4886545222116,10
6,0.13,122.9859174001354,7385,A,12,270.8192281651997,8
7,0.15000000000000002,121.0397094998243,8537,A,12,614.9701300222561,21
8,0.16999999999999998,120.2537761224912,9666,A,12,284.5023794744465,11
9,0.19,120.04839455908207,10807,A,12,555.1957064865366,24
10,0.21000000000000002,117.16108506363028,11944,A,12,230.24112525117215,11
11,0.22999999999999998,120.64566929133858,13081,A,12,458.6805290115435,24
12,0.25,122.30728653819102,14218,A,12,492.33366155577437,28
13,0.27,119.91799114121939,15352,A,12,374.5440333507035,23
14,0.29000000000000004,119.46214511041009,16484,A,12,439.82043193399664,29
15,0.31,118.65366074973062,17633,A,12,439.5168150626666,31
16,0.33,119.2607513988809,18765,A,12,413.0029309885425,31
17,0.35,119.48183143187416,19897,A,12,402.07066391918386,32
18,0.37,121.24747018860754,21049,A,12,463.20490284574095,39
19,0.39,122.32470927612007,22186,A,12,552.150004507347,49
20,0.41000000000000003,122.17891757440604,23318,A,12,450.2959087400292,42
21,0.43,122.77367904465892,24452,A,12,490.7574022574841,48
22,0.45,124.98909985935302,25596,A,12,615.3305203938116,63
23,0.47,125.20989409871646,26723,A,12,458.40661602365003,49
24,0.49,125.56544051677731,27865,A,12,529.3378790597525,59
25,0.51,125.12024683697038,29007,A,12,413.6932464577516,48
26,0.53,126.17009060436095,30131,A,12,547.6087750157645,66
27,0.55,125.31985176666028,31302,A,12,511.14944731966017,64
28,0.5700000000000001,124.45000308813539,32382,A,12,455.49996911864616,59
29,0.59,123.98847184986595,33570,A,12,394.6976467083706,53
30,0.61,123.46544469421869,34698,A,12,489.94178338809155,68
31,0.63,123.36447397811034,35816,A,12,523.5090462363189,75
32,0.65,123.08672489791503,36979,A,12,452.95978798777685,67
33,0.67,122.39101672223244,38093,A,12,511.9050744231224,78
34,0.69,121.54475501312203,39247,A,12,452.2638673019594,71
35,0.71,119.90270551508846,40362,A,12,414.99430157078444,67
36,0.73,118.61226308311056,41523,A,12,403.3908917949089,67
37,0.75,120.05681924772536,42644,A,12,416.2367507738486,71
38,0.77,121.90652818991099,43810,A,12,325.2682036064826,57
39,0.79,126.70007142219444,44804,A,12,329.2116775287921,59
40,0.81,127.4176192757889,43827,A,12,393.5929906222192,69
41,0.83,125.37410911921384,41111,A,12,377.02804602174604,62
42,0.85,123.42826243691421,37449,A,12,373.8417581243825,56
43,0.87,122.78250334224599,35904,A,12,313.33556149732624,45
44,0.89,124.11389548345497,34119,A,12,417.6558515782995,57
45,0.91,123.28106627266291,32487,A,12,330.90159140579306,43
46,0.9299999999999999,124.67595874445189,31317,A,12,447.0415429319539,56
47,0.95,123.19089299435406,29933,A,12,292.31951358032944,35
48,0.97,124.53725961538461,28288,A,12,441.88348416289597,50
49,0.99,123.98677844665214,27077,A,12,313.91956272851496,34
0,0.01,112.797513321492,563,A,13,0.0,0
1,0.03,116.16,1700,A,13,294.11764705882354,2
2,0.05,114.29985805535841,2818,A,13,443.5770049680625,5
3,0.07,111.71623327442565,3961,A,13,378.6922494319616,6
4,0.09,113.230179028133,5083,A,13,295.10131811922093,6
5,0.11,115.96011579285944,6218,A,13,562.8819556127372,14
6,0.13,115.9951047049225,7354,A,13,407.9412564590699,12
7,0.15000000000000002,118.59981089705708,8461,A,13,590.946696607966,20
8,0.16999999999999998,118.34050514499532,9621,A,13,519.6964972456086,20
9,0.19,119.76392770635364,10734,A,13,605.5524501583753,26
10,0.21000000000000002,120.40043818993848,11867,A,13,442.40330327799785,21
11,0.22999999999999998,122.09022498656223,13023,A,13,518.3137525915688,27
12,0.25,123.8972432853802,14111,A,13,566.9335979023457,32
13,0.27,122.5992798690671,15275,A,13,409.1653027823241,25
14,0.29000000000000004,124.20586080586081,16380,A,13,549.4505494505495,36
15,0.31,124.44478037649743,17530,A,13,570.4506560182544,40
16,0.33,123.7594726405488,18659,A,13,509.1376815477786,38
17,0.35,124.95557579437362,19764,A,13,543.9182351750658,43
18,0.37,124.54684366345144,20942,A,13,465.57157864578363,39
19,0.39,124.74607139613043,22018,A,13,488.23689708420386,43
20,0.41000000000000003,125.30715148378192,23184,A,13,474.4651483781919,44
21,0.43,125.28174113387641,24306,A,13,524.5618365835596,51
22,0.45,125.8399402233758,25428,A,13,540.7424885952494,55
23,0.47,124.97106738402498,26579,A,13,545.5434741713383,58
24,0.49,124.4177265500795,27676,A,13,496.82034976152624,55
25,0.51,124.49344932760295,28852,A,13,528.5595452654928,61
26,0.53,124.18396525805913,29935,A,13,551.1942542174712,66
27,0.55,123.88320041162851,31096,A,13,450.2186776434268,56
28,0.5700000000000001,124.68548737358068,32234,A,13,473.1029347893529,61
29,0.59,124.06733279323072,33327,A,13,450.0855162480872,60
30,0.61,123.60856083000058,34506,A,13,412.97165710311253,57
31,0.63,123.53879661636175,35583,A,13,456.67875108900324,65
32,0.65,122.62321836579262,36764,A,13,442.00848656294204,65
33,0.67,122.14395099540582,37874,A,13,475.2600728732112,72
34,0.69,121.49647191645498,38973,A,13,442.61411746593797,69
35,0.71,120.04455950810286,40171,A,13,398.29727913171195,64
36,0.73,119.42464956104186,41234,A,13,442.59591599165736,73
37,0.75,118.70842964290769,42398,A,13,424.54832775130905,72
38,0.77,122.28780151619573,43530,A,13,356.07626923960487,62
39,0.79,125.32531308107623,44637,A,13,392.05143714855393,70
40,0.81,127.10795884737006,44906,A,13,378.56856544782437,68
41,0.83,125.76090153128486,39444,A,13,323.243078795254,51
42,0.85,124.91239655833836,36494,A,13,376.77426426261854,55
43,0.87,125.0408844633182,34145,A,13,410.0161077756626,56
44,0.89,122.76890232500156,32086,A,13,412.95268964657487,53
45,0.91,123.31946771808772,30435,A,13,394.2828979793001,48
46,0.9299999999999999,122.67204430532145,29071,A,13,343.9854150184032,40
47,0.95,123.3086937653696,27652,A,13,370.67843193982355,41
48,0.97,122.71930632289748,26064,A,13,306.9367710251688,32
49,0.99,123.3191881163809,24437,A,13,419.4459221672055,41
0,0.01,119.65930018416206,543,A,14,460.40515653775327,1
1,0.03,120.61453879047038,1637,A,14,305.43677458766035,2
2,0.05,120.00624770305035,2721,A,14,275.6339581036384,3
3,0.07,119.72534102833158,3812,A,14,327.9118572927597,5
4,0.09,121.45515832482124,4895,A,14,357.5076608784474,7
5,0.11,124.36828046744574,5990,A,14,375.62604340567617,9
6,0.13,124.09509679242618,7077,A,14,423.908435777872,12
7,0.15000000000000002,123.74678741892058,8171,A,14,428.3441439236324,14
8,0.16999999999999998,124.11791383219955,9261,A,14,377.92894935752076,14
9,0.19,124.94839771517088,10329,A,14,484.07396650208153,20
10,0.21000000000000002,125.93957677509619,11436,A,14,633.9629240993354,29
11,0.22999999999999998,123.71348673697668,12516,A,14,399.4886545222116,20
12,0.25,123.8388990825688,13625,A,14,458.7155963302752,25
13,0.27,124.45349391032184,14697,A,14,527.318500374226,31
14,0.29000000000000004,125.56856039014504,15789,A,14,538.3494838178478,34
15,0.31,125.88286526839673,16878,A,14,488.8019907571987,33
16,0.33,125.05128633478115,17958,A,14,445.4839068938635,32
17,0.35,125.98352830089702,19063,A,14,445.8899438703247,34
18,0.37,126.11909018673023,20136,A,14,533.8696861342869,43
19,0.39,125.97057023120027,21237,A,14,482.6482083156755,41
20,0.41000000000000003,126.68881823474095,22331,A,14,459.00317943665755,41
21,0.43,126.926263144396,23394,A,14,470.20603573565876,44
22,0.45,127.99632653061225,24500,A,14,500.00000000000006,49
23,0.47,127.04633793454033,25573,A,14,400.81335783834515,41
24,0.49,126.86232209737828,26700,A,14,524.3445692883896,56
25,0.51,125.45680213287217,27756,A,14,423.33189220348754,47
26,0.53,126.51968967547536,28873,A,14,458.90624458836976,53
27,0.55,125.81157046890144,29921,A,14,367.63477156512147,44
28,0.5700000000000001,126.8510062791821,31055,A,14,499.1144743197553,62
29,0.59,126.39928348909658,32100,A,14,467.2897196261683,60
30,0.61,125.56144048658577,33211,A,14,383.9089458312005,51
31,0.63,126.53754445286539,34306,A,14,495.5401387512389,68
32,0.65,125.21935228621489,35386,A,14,438.0263380998135,62
33,0.67,125.36270963498849,36492,A,14,506.9604296832183,74
34,0.69,123.64022700628797,37532,A,14,353.03207929233724,53
35,0.71,122.92360033116009,38652,A,14,439.8220014488254,68
36,0.73,121.49586361236139,39769,A,14,446.3275415524655,71
37,0.75,119.1628664495114,40831,A,14,361.24513237491124,59
38,0.77,118.78536852898395,41937,A,14,482.8671578796767,81
39,0.79,116.94692633440364,42978,A,14,482.8051561263903,83
40,0.81,115.37984039176567,44108,A,14,481.7720141470935,85
41,0.83,112.75349135736892,45183,A,14,414.9790850541133,75
42,0.85,111.53366766823027,46261,A,14,389.09664728388924,72
43,0.87,112.70108925103436,47372,A,14,337.7522587182302,64
44,0.89,116.44201014977101,48474,A,14,283.65721830259525,55
45,0.91,118.82729146459748,49488,A,14,237.43129647591337,47
46,0.9299999999999999,120.95558195278196,47143,A,14,180.30248393186687,34
47,0.95,127.16880023100245,41558,A,14,162.423600750758,27
48,0.97,138.19727352433748,35357,A,14,169.69765534406199,24
49,0.99,146.1990898748578,30765,A,14,97.51340809361288,12
0,0.01,115.15904936014626,547,A,15,457.03839122486295,1
1,0.03,111.97928092626448,1641,A,15,457.03839122486295,3
2,0.05,109.30907754502022,2721,A,15,275.6339581036384,3
3,0.07,111.60560796645703,3816,A,15,262.0545073375262,4
4,0.09,113.08155379296319,4917,A,15,406.75208460443366,8
5,0.11,113.36513486513486,6006,A,15,333.000333000333,8
6,0.13,117.4904090267983,7090,A,15,352.60930888575456,10
7,0.15000000000000002,115.23289008173722,8197,A,15,213.49274124679764,7
8,0.16999999999999998,117.38365187344779,9261,A,15,350.93402440341214,13
9,0.19,118.22136446974814,10363,A,15,337.7400366689183,14
10,0.21000000000000002,117.92878338278932,11458,A,15,152.73171583173328,7
11,0.22999999999999998,119.55731697602167,12553,A,15,438.14227674659446,22
12,0.25,120.63912693180986,13653,A,15,292.9759027320003,16
13,0.27,121.62915166745908,14723,A,15,322.6244651225973,19
14,0.29000000000000004,122.24451331351591,15811,A,15,442.72974511416106,28
15,0.31,121.13142654532561,16922,A,15,310.2470157191821,21
16,0.33,120.30443234836703,18004,A,15,361.03088202621643,26
17,0.35,120.56001885409029,19094,A,15,353.51419294019064,27
18,0.37,121.19324986390855,20207,A,15,408.2743603701688,33
19,0.39,120.97663485496686,21271,A,15,282.07418551078933,24
20,0.41000000000000003,121.88166607015032,22352,A,15,413.8332140300644,37
21,0.43,121.2045996592845,23480,A,15,340.7155025553663,32
22,0.45,121.15143613770626,24545,A,15,397.2295783255246,39
23,0.47,121.02618759985971,25661,A,15,340.984373173298,35
24,0.49,121.03640377132595,26728,A,15,420.9069140975756,45
25,0.51,120.76175244393329,27824,A,15,368.3870040253019,41
26,0.53,120.81910660530778,28901,A,15,441.1612054946196,51
27,0.55,120.57557597549606,30036,A,15,416.16726594752964,50
28,0.5700000000000001,120.79507141937974,31084,A,15,337.7943636597607,42
29,0.59,121.11363918549789,32216,A,15,388.00595977154205,50
30,0.61,120.85623685001502,33270,A,15,390.74241058010216,52
31,0.63,120.60916998807204,34373,A,15,407.29642451924474,56
32,0.65,118.04195804195804,35464,A,15,359.5195127453192,51
33,0.67,116.79728177641654,36568,A,15,403.3581273244367,59
34,0.69,116.97609244255545,37645,A,15,351.9723734891752,53
35,0.71,117.20351972750497,38753,A,15,374.1645808066473,58
36,0.73,117.25980712240695,39818,A,15,414.3854538148576,66
37,0.75,114.83196871562997,40915,A,15,384.94439692044483,63
38,0.77,113.87764767480604,42018,A,15,255.8427340663525,43
39,0.79,114.1891935783222,43104,A,15,359.59539717891613,62
40,0.81,114.38382216593926,44221,A,15,322.24508717577623,57
41,0.83,120.03829843625762,45276,A,15,320.25797331919784,58
42,0.85,122.96093868609972,46107,A,15,292.79718914698424,54
43,0.87,124.34056235889717,43851,A,15,342.06745570226445,60
44,0.89,125.46831358833526,40601,A,15,307.87419029087954,50
45,0.91,123.41449243586932,36488,A,15,287.76584082438063,42
46,0.9299999999999999,121.8325379475969,32479,A,15,361.7722220511715,47
47,0.95,120.79192312953084,29244,A,15,290.6579127342361,34
48,0.97,119.76717206945924,27239,A,15,220.2724035390433,24
49,0.99,122.64193674345958,25610,A,15,263.5689183912534,27
0,0.01,150.5211970074813,401,A,16,0.0,0
1,0.03,148.03565505804312,1206,A,16,0.0,0
2,0.05,152.12816691505216,2013,A,16,0.0,0
3,0.07,147.46370106761566,2810,A,16,0.0,0
4,0.09,151.05788313120178,3628,A,16,206.7254685777288,3
5,0.11,152.34386994806954,4429,A,16,0.0,0
6,0.13,154.8230563002681,5222,A,16,191.49751053236307,4
7,0.15000000000000002,150.28493377483443,6040,A,16,124.17218543046359,3
8,0.16999999999999998,144.59397836889798,6842,A,16,0.0,0
9,0.19,144.54312262792828,7641,A,16,65.43646119617851,2
10,0.21000000000000002,146.21804422372,8457,A,16,29.561310157266174,1
11,0.22999999999999998,150.21607007678165,9247,A,16,81.1073861793014,3
12,0.25,149.64863790017895,10058,A,16,24.8558361503281,1
13,0.27,149.04235727440147,10860,A,16,69.06077348066299,3
14,0.29000000000000004,147.3011397720456,11669,A,16,64.27285971377154,3
15,0.31,146.99839550742078,12465,A,16,80.22462896109106,4
16,0.33,145.851182406989,13278,A,16,112.96882060551287,6
17,0.35,146.73463151161965,14071,A,16,71.06815436003127,4
18,0.37,148.75629236861533,14899,A,16,50.338948922746496,3
19,0.39,146.8639117403227,15681,A,16,79.71430393469804,5
20,0.41000000000000003,149.4231935014549,16496,A,16,30.310378273520854,2
21,0.43,149.3149164884702,17303,A,16,43.34508466739872,3
22,0.45,148.56651743768307,18093,A,16,41.452495440225505,3
23,0.47,149.98186720236836,18916,A,16,92.51427363078875,7
24,0.49,149.44112727457042,19729,A,16,63.35850778042476,5
25,0.51,150.87767047117353,20502,A,16,121.93932299287874,10
26,0.53,150.60181016694804,21324,A,16,23.447758394297505,2
27,0.55,152.572383274632,22146,A,16,67.7323218639935,6
28,0.5700000000000001,152.73200331776312,22907,A,16,141.87802855022483,13
29,0.59,154.18596816305904,23746,A,16,105.28088941295375,10
30,0.61,150.88785731737113,24558,A,16,91.6198387490838,9
